Product,Date,SalePrice
21692,2000-03-13,264.98
2212,2000-03-14,208.94
3566,2000-03-14,167.05
5455,2000-03-14,188.04
5667,2000-03-14,286.12
6409,2000-03-14,11.87
7772,2000-03-14,89.35
8820,2000-03-14,199.02
15804,2000-03-14,128.29
17515,2000-03-14,472.16
19249,2000-03-14,166.3
20956,2000-03-14,54.65
22463,2000-03-14,405.89
23634,2000-03-14,59.35
24678,2000-03-14,116.49
2262,2000-03-15,118.24
2301,2000-03-15,11.37
4417,2000-03-15,79.68
9626,2000-03-15,36.02
14784,2000-03-15,66.83
17443,2000-03-15,311.15
19352,2000-03-15,81.82
20501,2000-03-15,6.05
22297,2000-03-15,177.21
567,2000-03-16,47.45
4620,2000-03-16,275.77
4677,2000-03-16,280.21
4899,2000-03-16,82.7
5231,2000-03-16,494.51
9003,2000-03-16,33.77
9730,2000-03-16,113.09
9967,2000-03-16,243.47
13388,2000-03-16,43.06
17634,2000-03-16,320.43
17990,2000-03-16,228.2
21584,2000-03-16,64.23
22067,2000-03-16,219.63
22496,2000-03-16,93.79
1192,2000-03-17,441.12
2851,2000-03-17,26.09
2886,2000-03-17,310.46
3396,2000-03-17,131.18
4042,2000-03-17,199.37
6245,2000-03-17,352.67
8117,2000-03-17,377.58
10601,2000-03-17,279.26
11716,2000-03-17,170.86
15096,2000-03-17,25.96
17498,2000-03-17,395.39
18016,2000-03-17,229.83
20174,2000-03-17,284.83
21385,2000-03-17,217.94
22155,2000-03-17,25.47
24558,2000-03-17,299.69
1100,2000-03-18,336.75
4427,2000-03-18,29.27
6973,2000-03-18,253.85
10569,2000-03-18,5.46
22801,2000-03-18,265.31
25266,2000-03-18,1227.99
996,2000-03-19,85.56
4731,2000-03-19,21.53
5405,2000-03-19,420.23
6919,2000-03-19,186.22
7259,2000-03-19,375.41
9814,2000-03-19,264.97
11845,2000-03-19,245.52
13288,2000-03-19,86.07
15300,2000-03-19,61.09
22834,2000-03-19,137.14
767,2000-03-20,268.25
1355,2000-03-20,313.06
2550,2000-03-20,7.75
3312,2000-03-20,179.69
4416,2000-03-20,21.47
4542,2000-03-20,183.56
6225,2000-03-20,306.39
7132,2000-03-20,21.85
7374,2000-03-20,399.15
8029,2000-03-20,67.56
10508,2000-03-20,478.74
15457,2000-03-20,24.95
15582,2000-03-20,71
18843,2000-03-20,479.67
20406,2000-03-20,212.42
22186,2000-03-20,82.18
335,2000-03-21,236.84
1470,2000-03-21,125.82
5215,2000-03-21,85.14
8055,2000-03-21,182.47
14594,2000-03-21,145.69
15991,2000-03-21,352.8
16513,2000-03-21,263.79
21322,2000-03-21,53.82
69,2000-03-22,75.55
262,2000-03-22,325.55
733,2000-03-22,45.74
1446,2000-03-22,316.74
2968,2000-03-22,52.04
3065,2000-03-22,439.54
3661,2000-03-22,358.68
6559,2000-03-22,48.41
20464,2000-03-22,177.92
23189,2000-03-22,223.95
24917,2000-03-22,35.88
171,2000-03-23,366.32
409,2000-03-23,178.52
1546,2000-03-23,25.36
3720,2000-03-23,237.35
5708,2000-03-23,14.47
7981,2000-03-23,147.16
8025,2000-03-23,57.93
9358,2000-03-23,114.64
12715,2000-03-23,192.11
15931,2000-03-23,93.9
17473,2000-03-23,421.23
20327,2000-03-23,168.34
21833,2000-03-23,110.56
22984,2000-03-23,207.05
24991,2000-03-23,125.23
474,2000-03-24,257.2
1336,2000-03-24,55.54
5839,2000-03-24,282.77
7319,2000-03-24,68.33
12289,2000-03-24,203.09
13569,2000-03-24,227.26
16371,2000-03-24,156.07
19467,2000-03-24,129.38
22135,2000-03-24,186.49
22248,2000-03-24,67.32
23886,2000-03-24,258.32
173,2000-03-25,150.48
640,2000-03-25,176.89
4037,2000-03-25,51.95
6067,2000-03-25,30.26
7261,2000-03-25,295.43
8816,2000-03-25,63.57
9055,2000-03-25,112.86
10067,2000-03-25,188.48
13108,2000-03-25,46.81
13173,2000-03-25,14.76
13190,2000-03-25,46.6
18074,2000-03-25,154.72
18801,2000-03-25,457.37
19305,2000-03-25,91.98
22070,2000-03-25,247.24
24374,2000-03-25,45.51
455,2000-03-26,335.14
2004,2000-03-26,452
3006,2000-03-26,103.17
4160,2000-03-26,262.33
4366,2000-03-26,4.88
4444,2000-03-26,70.88
5055,2000-03-26,214
6259,2000-03-26,27.73
8158,2000-03-26,104.14
16628,2000-03-26,228.98
16846,2000-03-26,106.34
17023,2000-03-26,7.23
17906,2000-03-26,343.86
20005,2000-03-26,154.06
20048,2000-03-26,458.83
23020,2000-03-26,272.3
24643,2000-03-26,106.1
157,2000-03-27,398.06
436,2000-03-27,98.96
1998,2000-03-27,186.14
4423,2000-03-27,401.06
5390,2000-03-27,12.56
6945,2000-03-27,110.29
8078,2000-03-27,307.05
8616,2000-03-27,74.17
13132,2000-03-27,57.77
15015,2000-03-27,104.71
15038,2000-03-27,185.43
16837,2000-03-27,84.39
17069,2000-03-27,138.12
17079,2000-03-27,477.56
17484,2000-03-27,290.27
17585,2000-03-27,173.62
18261,2000-03-27,245.37
360,2000-03-28,75.94
2367,2000-03-28,150.44
3038,2000-03-28,40.1
3048,2000-03-28,351.5
3374,2000-03-28,160.61
3568,2000-03-28,63.86
4494,2000-03-28,150.05
5578,2000-03-28,254.03
8281,2000-03-28,247.81
8502,2000-03-28,157.43
9000,2000-03-28,58.18
9273,2000-03-28,12.64
11160,2000-03-28,147.56
19080,2000-03-28,176.9
101,2000-03-29,83.14
423,2000-03-29,289.96
597,2000-03-29,64.12
2172,2000-03-29,30.89
4550,2000-03-29,102.18
5062,2000-03-29,41.07
6043,2000-03-29,1.76
8399,2000-03-29,392.54
9318,2000-03-29,225.14
9498,2000-03-29,149.82
12774,2000-03-29,320.56
15205,2000-03-29,300.68
18758,2000-03-29,30.34
20450,2000-03-29,366.21
20506,2000-03-29,90.11
20782,2000-03-29,128.34
884,2000-03-30,144.42
2392,2000-03-30,248.38
3732,2000-03-30,84.04
4422,2000-03-30,202.25
5125,2000-03-30,26.36
7615,2000-03-30,146.46
8704,2000-03-30,331.75
11449,2000-03-30,128.9
15690,2000-03-30,193.67
22395,2000-03-30,3.17
24069,2000-03-30,269.01
550,2000-03-31,83.88
606,2000-03-31,86.29
1581,2000-03-31,142.13
2156,2000-03-31,112.24
2591,2000-03-31,201.07
3940,2000-03-31,472.05
6017,2000-03-31,18.01
6018,2000-03-31,372.84
7210,2000-03-31,183.12
9509,2000-03-31,217.18
9898,2000-03-31,51.55
12277,2000-03-31,168.64
12508,2000-03-31,34.27
12541,2000-03-31,40.16
13802,2000-03-31,115.85
15899,2000-03-31,57.56
16320,2000-03-31,294.68
16545,2000-03-31,143.3
18309,2000-03-31,268.41
20214,2000-03-31,231.86
23589,2000-03-31,177.5
25218,2000-03-31,6388.78
707,2000-04-01,16.06
4074,2000-04-01,109.41
4266,2000-04-01,227.33
8028,2000-04-01,432.41
8535,2000-04-01,367.31
9073,2000-04-01,204.57
10198,2000-04-01,277.75
12058,2000-04-01,204.46
13978,2000-04-01,272.57
20536,2000-04-01,486.6
20982,2000-04-01,336.92
23106,2000-04-01,96.89
23705,2000-04-01,36.65
24754,2000-04-01,454.8
354,2000-04-02,444.01
1053,2000-04-02,149.32
2404,2000-04-02,108.95
8207,2000-04-02,37.87
11409,2000-04-02,59.52
12108,2000-04-02,475.18
13542,2000-04-02,3.32
14830,2000-04-02,16.82
16196,2000-04-02,198.55
16899,2000-04-02,33.69
17527,2000-04-02,135.08
21274,2000-04-02,429.24
22643,2000-04-02,132.98
22867,2000-04-02,408.86
23484,2000-04-02,88.31
23774,2000-04-02,359.26
23905,2000-04-02,129.31
903,2000-04-03,96.55
1765,2000-04-03,295.05
2352,2000-04-03,369.55
2419,2000-04-03,92.94
5980,2000-04-03,419.91
8570,2000-04-03,36.45
9132,2000-04-03,136.4
22638,2000-04-03,42.21
25107,2000-04-03,897.96
1121,2000-04-04,19.62
1928,2000-04-04,120.9
2834,2000-04-04,152.21
4872,2000-04-04,184.3
5696,2000-04-04,17.09
10527,2000-04-04,193.45
14347,2000-04-04,252.18
15833,2000-04-04,109.98
18364,2000-04-04,141.5
19627,2000-04-04,140.13
20242,2000-04-04,179.36
23823,2000-04-04,105.02
24867,2000-04-04,383.45
131,2000-04-05,209.6
5304,2000-04-05,6.29
6472,2000-04-05,119.76
6886,2000-04-05,277.26
7252,2000-04-05,325.67
8818,2000-04-05,184.78
11809,2000-04-05,27.69
13112,2000-04-05,117.38
13145,2000-04-05,190.38
18183,2000-04-05,151.01
22410,2000-04-05,26.32
23185,2000-04-05,63.41
23888,2000-04-05,87.8
24295,2000-04-05,57.57
329,2000-04-06,192.45
1015,2000-04-06,229.14
5313,2000-04-06,252.93
5320,2000-04-06,157.78
8685,2000-04-06,90.1
9633,2000-04-06,438.7
10779,2000-04-06,265.24
14019,2000-04-06,226.62
17965,2000-04-06,378.15
18485,2000-04-06,262.48
21171,2000-04-06,38.02
21596,2000-04-06,455.4
24493,2000-04-06,127.58
666,2000-04-07,128.7
1595,2000-04-07,348.18
2598,2000-04-07,30.01
2626,2000-04-07,153.53
3005,2000-04-07,49.67
3672,2000-04-07,113.53
4703,2000-04-07,55.62
5664,2000-04-07,206.11
6058,2000-04-07,174.77
6893,2000-04-07,459.01
9195,2000-04-07,31.84
9960,2000-04-07,105.79
11105,2000-04-07,327.43
23324,2000-04-07,306.74
328,2000-04-08,198.48
1184,2000-04-08,81.79
1601,2000-04-08,131.75
2374,2000-04-08,34.1
3989,2000-04-08,380.98
5609,2000-04-08,1.42
5684,2000-04-08,290.73
6687,2000-04-08,434.61
9264,2000-04-08,198.61
9975,2000-04-08,137.33
10065,2000-04-08,275.61
13935,2000-04-08,30.42
15369,2000-04-08,67.49
16158,2000-04-08,114.32
16937,2000-04-08,61.45
18678,2000-04-08,326.13
2,2000-04-09,239.68
4457,2000-04-09,99.85
5037,2000-04-09,312.93
8985,2000-04-09,87.6
11902,2000-04-09,209.48
22966,2000-04-09,104.12
24020,2000-04-09,474.03
463,2000-04-10,210.26
5343,2000-04-10,321.1
5769,2000-04-10,119.65
5856,2000-04-10,262.34
6664,2000-04-10,219.16
12935,2000-04-10,69.23
13844,2000-04-10,215.74
17026,2000-04-10,306.3
17732,2000-04-10,55.11
21409,2000-04-10,49.88
21974,2000-04-10,230.98
1605,2000-04-11,97.81
4462,2000-04-11,57.56
4604,2000-04-11,43.87
11034,2000-04-11,426.72
13125,2000-04-11,167.46
14631,2000-04-11,299.42
23386,2000-04-11,53.1
579,2000-04-12,1.92
2769,2000-04-12,53.97
3768,2000-04-12,355.6
4531,2000-04-12,276.14
7167,2000-04-12,159.69
8432,2000-04-12,147.68
16290,2000-04-12,161.64
16583,2000-04-12,89.27
18235,2000-04-12,460.47
18973,2000-04-12,113.57
22323,2000-04-12,124.31
24641,2000-04-12,125.07
645,2000-04-13,358.28
2547,2000-04-13,252.74
4668,2000-04-13,6.7
5640,2000-04-13,40.46
9946,2000-04-13,223.01
10155,2000-04-13,10.54
11489,2000-04-13,67.41
11948,2000-04-13,473.06
20107,2000-04-13,32.55
689,2000-04-14,430.93
3486,2000-04-14,178.96
3644,2000-04-14,39.11
4938,2000-04-14,107.18
6132,2000-04-14,274.13
11988,2000-04-14,323.36
12715,2000-04-14,222.61
18660,2000-04-14,91.9
19421,2000-04-14,142.78
1137,2000-04-15,241.3
1593,2000-04-15,431.49
4857,2000-04-15,129.52
5643,2000-04-15,311.04
9404,2000-04-15,196.56
10689,2000-04-15,277.38
15581,2000-04-15,79.31
16268,2000-04-15,246.04
16972,2000-04-15,70.22
17646,2000-04-15,55.34
18963,2000-04-15,406.57
21351,2000-04-15,101.56
24203,2000-04-15,15.49
1203,2000-04-16,271.19
2698,2000-04-16,402.49
4768,2000-04-16,220.55
9065,2000-04-16,247.67
10525,2000-04-16,283.72
11040,2000-04-16,56.96
12060,2000-04-16,137.63
13863,2000-04-16,317.7
15479,2000-04-16,158.32
18110,2000-04-16,458.06
19111,2000-04-16,85.42
22830,2000-04-16,4.97
22861,2000-04-16,184.76
23155,2000-04-16,292.42
23485,2000-04-16,59
242,2000-04-17,147.19
491,2000-04-17,38.2
5157,2000-04-17,73
5430,2000-04-17,129.13
8154,2000-04-17,54.9
9330,2000-04-17,180.88
10818,2000-04-17,172.06
12186,2000-04-17,175.07
15199,2000-04-17,171.2
15485,2000-04-17,11.89
16992,2000-04-17,285.07
17278,2000-04-17,442.06
18255,2000-04-17,131.15
22471,2000-04-17,471.93
23843,2000-04-17,87.7
24305,2000-04-17,2.09
25017,2000-04-17,8366.07
2494,2000-04-18,17.83
3060,2000-04-18,482.5
3776,2000-04-18,44.41
6277,2000-04-18,127.33
9330,2000-04-18,78.13
11287,2000-04-18,74.27
15627,2000-04-18,100.25
16211,2000-04-18,227.51
17936,2000-04-18,186.88
19571,2000-04-18,293.98
22857,2000-04-18,93.06
25183,2000-04-18,9327.69
367,2000-04-19,279.65
1706,2000-04-19,211.39
2896,2000-04-19,378.81
6539,2000-04-19,161.31
9890,2000-04-19,102.44
10483,2000-04-19,212.2
11004,2000-04-19,172.59
16444,2000-04-19,251.96
17246,2000-04-19,243.66
18807,2000-04-19,219.41
19764,2000-04-19,197.72
19856,2000-04-19,433.65
20260,2000-04-19,60.06
20344,2000-04-19,438.84
22405,2000-04-19,325.39
1077,2000-04-20,157.01
2199,2000-04-20,101.09
3129,2000-04-20,143.03
4649,2000-04-20,219.64
5375,2000-04-20,241.14
5489,2000-04-20,203.24
8744,2000-04-20,118.53
8883,2000-04-20,246.77
9408,2000-04-20,96.21
17956,2000-04-20,134.45
19336,2000-04-20,129.59
22113,2000-04-20,330.41
24738,2000-04-20,371.65
538,2000-04-21,63.34
790,2000-04-21,338.54
2190,2000-04-21,83.87
2365,2000-04-21,252.86
3016,2000-04-21,306.47
5762,2000-04-21,327.66
6031,2000-04-21,194.73
7029,2000-04-21,1.51
7874,2000-04-21,68.31
9303,2000-04-21,331.9
9492,2000-04-21,159.14
10000,2000-04-21,182.13
13169,2000-04-21,435.58
13215,2000-04-21,113.5
14047,2000-04-21,248.72
19668,2000-04-21,40.88
20248,2000-04-21,261.07
23911,2000-04-21,484.21
25270,2000-04-21,3034.3
1254,2000-04-22,6.77
1789,2000-04-22,106.14
4580,2000-04-22,135.83
4646,2000-04-22,51.37
4741,2000-04-22,31.92
6308,2000-04-22,299.13
8759,2000-04-22,192.45
8917,2000-04-22,353.18
10321,2000-04-22,47.55
11906,2000-04-22,78.1
16014,2000-04-22,65.93
16233,2000-04-22,97.5
17128,2000-04-22,180.08
18671,2000-04-22,210.21
21963,2000-04-22,48.22
25241,2000-04-22,6622.13
169,2000-04-23,7.81
728,2000-04-23,65.78
1029,2000-04-23,338.3
1413,2000-04-23,226.54
1865,2000-04-23,17.62
3348,2000-04-23,179.49
7141,2000-04-23,4.6
7488,2000-04-23,66.2
12958,2000-04-23,67.95
17224,2000-04-23,103.09
19571,2000-04-23,293.98
24113,2000-04-23,6.56
1719,2000-04-24,147.8
3196,2000-04-24,114.52
4510,2000-04-24,12.48
4958,2000-04-24,410.91
6882,2000-04-24,300.44
9252,2000-04-24,282.15
9357,2000-04-24,463.06
10174,2000-04-24,13.04
13008,2000-04-24,205.63
15279,2000-04-24,96.51
16894,2000-04-24,102.18
21380,2000-04-24,101.16
21384,2000-04-24,311.15
23526,2000-04-24,216.57
1716,2000-04-25,63.09
2796,2000-04-25,372.33
2951,2000-04-25,96.64
3566,2000-04-25,181.05
5436,2000-04-25,487.43
8793,2000-04-25,65.86
8985,2000-04-25,84.32
9568,2000-04-25,247.24
12122,2000-04-25,332.16
12713,2000-04-25,273.17
15299,2000-04-25,115.32
15594,2000-04-25,97.18
16249,2000-04-25,104.96
18562,2000-04-25,386.16
19792,2000-04-25,69.54
21769,2000-04-25,34.74
108,2000-04-26,80.94
1253,2000-04-26,146.64
1805,2000-04-26,249.96
3665,2000-04-26,133.92
8406,2000-04-26,148
8723,2000-04-26,244.68
9044,2000-04-26,26.91
9209,2000-04-26,400.59
13732,2000-04-26,210.68
20084,2000-04-26,30.62
20316,2000-04-26,360.86
24838,2000-04-26,301.99
1726,2000-04-27,172.08
2367,2000-04-27,132.64
4579,2000-04-27,311.1
5238,2000-04-27,21.54
9060,2000-04-27,90.77
10424,2000-04-27,109.42
10592,2000-04-27,340.94
14384,2000-04-27,94.72
17452,2000-04-27,38.88
18319,2000-04-27,211.93
19687,2000-04-27,130.56
23163,2000-04-27,322.88
900,2000-04-28,21.21
4114,2000-04-28,102.1
4841,2000-04-28,127.94
5232,2000-04-28,35.87
5609,2000-04-28,1.09
7628,2000-04-28,290.99
14699,2000-04-28,37.49
14723,2000-04-28,176.13
23818,2000-04-28,141.56
1241,2000-04-29,419.19
4140,2000-04-29,221.78
5105,2000-04-29,98.88
13977,2000-04-29,174.17
16132,2000-04-29,20.89
18594,2000-04-29,276.39
25035,2000-04-29,2878.49
415,2000-04-30,275.48
3268,2000-04-30,18.39
6199,2000-04-30,87.57
7413,2000-04-30,51.28
8958,2000-04-30,95.77
11206,2000-04-30,314.23
12774,2000-04-30,358.23
15227,2000-04-30,360.8
16849,2000-04-30,371.19
24195,2000-04-30,127.92
988,2000-05-01,442.9
3099,2000-05-01,197.83
3153,2000-05-01,338.95
4088,2000-05-01,25.24
4259,2000-05-01,98.99
5721,2000-05-01,51.01
10549,2000-05-01,310.54
11563,2000-05-01,278.6
14707,2000-05-01,104.39
19557,2000-05-01,234.93
20491,2000-05-01,96.9
21652,2000-05-01,55.85
2966,2000-05-02,181.29
3340,2000-05-02,30.48
9077,2000-05-02,183.64
9750,2000-05-02,112.63
10692,2000-05-02,179.7
13244,2000-05-02,57.99
13509,2000-05-02,123.27
22103,2000-05-02,251.81
1379,2000-05-03,17.41
1786,2000-05-03,84.19
2728,2000-05-03,295.66
2988,2000-05-03,284.92
4452,2000-05-03,298.35
6495,2000-05-03,34.5
6849,2000-05-03,352.81
8322,2000-05-03,75.82
8564,2000-05-03,394.17
9599,2000-05-03,463.78
10257,2000-05-03,51.25
10263,2000-05-03,288.54
10515,2000-05-03,69.42
10613,2000-05-03,278.19
10972,2000-05-03,208.47
11171,2000-05-03,265.8
13081,2000-05-03,36.5
13483,2000-05-03,10.18
14037,2000-05-03,112.87
14792,2000-05-03,3.11
18819,2000-05-03,247.85
20683,2000-05-03,7.17
23246,2000-05-03,132.71
1004,2000-05-04,239.04
4352,2000-05-04,207.96
6685,2000-05-04,170.25
8478,2000-05-04,177.26
10673,2000-05-04,246.11
13525,2000-05-04,15.09
13780,2000-05-04,181.73
15590,2000-05-04,394.31
16189,2000-05-04,17.95
17734,2000-05-04,72.62
21295,2000-05-04,120.25
23806,2000-05-04,259.02
24498,2000-05-04,220.04
1556,2000-05-05,83.09
2327,2000-05-05,280.04
2624,2000-05-05,230.77
3847,2000-05-05,281.14
4010,2000-05-05,254.3
4056,2000-05-05,187.31
4240,2000-05-05,235.79
6514,2000-05-05,58.34
6881,2000-05-05,31.18
6898,2000-05-05,182.77
7613,2000-05-05,16.41
8148,2000-05-05,192.32
8890,2000-05-05,67.42
11335,2000-05-05,114.3
12065,2000-05-05,100.32
14658,2000-05-05,369.35
14685,2000-05-05,286.17
19735,2000-05-05,308.02
20028,2000-05-05,122.29
21177,2000-05-05,109.84
914,2000-05-06,399.34
3780,2000-05-06,249.26
4502,2000-05-06,150.28
4974,2000-05-06,223.1
7442,2000-05-06,139.53
7589,2000-05-06,100.04
9597,2000-05-06,8.72
14250,2000-05-06,73.31
14286,2000-05-06,159.29
14309,2000-05-06,178.55
14894,2000-05-06,42.94
15126,2000-05-06,448.16
21414,2000-05-06,137.17
472,2000-05-07,255.79
3879,2000-05-07,152.69
4703,2000-05-07,61.03
6258,2000-05-07,124.31
8662,2000-05-07,112.39
11570,2000-05-07,32.41
13956,2000-05-07,274.58
15401,2000-05-07,184.47
21235,2000-05-07,327.88
21775,2000-05-07,126.73
24373,2000-05-07,68.29
24750,2000-05-07,51.82
1136,2000-05-08,163.92
4813,2000-05-08,43.48
4840,2000-05-08,89.73
5514,2000-05-08,30.08
6052,2000-05-08,18.68
8158,2000-05-08,112.87
8958,2000-05-08,153.5
10005,2000-05-08,164.51
17658,2000-05-08,314.22
18620,2000-05-08,19
18675,2000-05-08,188.72
18987,2000-05-08,277.87
1057,2000-05-09,286
3938,2000-05-09,184.51
5409,2000-05-09,204.9
9272,2000-05-09,143.19
9327,2000-05-09,82.51
11057,2000-05-09,140.01
17466,2000-05-09,4.16
24224,2000-05-09,297.76
24550,2000-05-09,4.66
1513,2000-05-10,325.56
1905,2000-05-10,385.2
6236,2000-05-10,21.77
9891,2000-05-10,256.78
11273,2000-05-10,127.29
13263,2000-05-10,254.43
16373,2000-05-10,180.88
16535,2000-05-10,196.44
20993,2000-05-10,69.75
22128,2000-05-10,204.45
23475,2000-05-10,53.7
23873,2000-05-10,212.65
24037,2000-05-10,211.9
24310,2000-05-10,177.62
627,2000-05-11,174.72
3452,2000-05-11,26.35
3558,2000-05-11,10.75
4348,2000-05-11,43.03
4510,2000-05-11,10.41
4798,2000-05-11,75.07
7037,2000-05-11,177.72
18813,2000-05-11,192.88
20600,2000-05-11,79.62
23164,2000-05-11,168.12
23287,2000-05-11,155.82
90,2000-05-12,322.03
1061,2000-05-12,53.76
2195,2000-05-12,150.25
5790,2000-05-12,64.31
5931,2000-05-12,171.26
10306,2000-05-12,198.78
13619,2000-05-12,177.08
13811,2000-05-12,273.81
14053,2000-05-12,111.62
14289,2000-05-12,273.61
14994,2000-05-12,151.35
15552,2000-05-12,303.94
16912,2000-05-12,425.66
18752,2000-05-12,228.37
24681,2000-05-12,253.26
336,2000-05-13,97.57
3839,2000-05-13,172.91
4114,2000-05-13,185.06
4453,2000-05-13,106.25
4862,2000-05-13,83.96
6035,2000-05-13,256.63
6177,2000-05-13,192.58
6301,2000-05-13,285.19
13421,2000-05-13,220.55
18460,2000-05-13,124.49
18576,2000-05-13,17.37
19020,2000-05-13,384.05
19906,2000-05-13,198.88
23301,2000-05-13,120.26
24437,2000-05-13,192.41
1283,2000-05-14,172.2
2522,2000-05-14,83.9
3167,2000-05-14,247.53
4671,2000-05-14,14.11
7537,2000-05-14,76.18
8039,2000-05-14,102.66
9954,2000-05-14,24.77
10358,2000-05-14,59.04
19954,2000-05-14,49.07
998,2000-05-15,64.55
2693,2000-05-15,130.11
2702,2000-05-15,164.79
4679,2000-05-15,102.51
5989,2000-05-15,43.27
7664,2000-05-15,108.27
7922,2000-05-15,151.82
8517,2000-05-15,112.07
13003,2000-05-15,353.73
15777,2000-05-15,367.55
18780,2000-05-15,18.93
22302,2000-05-15,257.77
22773,2000-05-15,320.12
23684,2000-05-15,150.52
2630,2000-05-16,149.32
4387,2000-05-16,249.95
7404,2000-05-16,100.95
8770,2000-05-16,16.74
12837,2000-05-16,210.18
13624,2000-05-16,22.97
15997,2000-05-16,15.39
16245,2000-05-16,154.82
19093,2000-05-16,126.56
23870,2000-05-16,445.99
24838,2000-05-16,369.03
1111,2000-05-17,365.96
3101,2000-05-17,164.85
3150,2000-05-17,416.39
4621,2000-05-17,275.91
7013,2000-05-17,300.59
8807,2000-05-17,38.78
9313,2000-05-17,1.87
9375,2000-05-17,168.62
15523,2000-05-17,26.03
18777,2000-05-17,388.36
19973,2000-05-17,137.61
20876,2000-05-17,150.39
21237,2000-05-17,181.36
22221,2000-05-17,308.1
24720,2000-05-17,153.48
1728,2000-05-18,83.68
2550,2000-05-18,13.76
3688,2000-05-18,358.67
8463,2000-05-18,33.2
8520,2000-05-18,130.64
8822,2000-05-18,227.83
9614,2000-05-18,376.84
12259,2000-05-18,105.76
13636,2000-05-18,70.08
15550,2000-05-18,465.03
18499,2000-05-18,336.98
18851,2000-05-18,276.34
22431,2000-05-18,166.55
24799,2000-05-18,240.91
1275,2000-05-19,94.42
3004,2000-05-19,2.16
4279,2000-05-19,347.93
6615,2000-05-19,187.75
6708,2000-05-19,134.62
7376,2000-05-19,259.22
8705,2000-05-19,20.46
12686,2000-05-19,342.49
16047,2000-05-19,410.52
20786,2000-05-19,192.78
21524,2000-05-19,108.65
21878,2000-05-19,238.14
22549,2000-05-19,194.06
23198,2000-05-19,43.36
24241,2000-05-19,120.94
